Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD347347,CUS5079,B2C,Volvic,Water,0.58,3,0.0,1.74,Bremen,2023-11-27
ORD347347,CUS5079,B2C,Rockstar,Soft Drinks,2.34,3,0.0,7.02,Bremen,2023-11-27
ORD347348,CUS4852,B2B,Riesling,Alcoholic Beverages,3.44,59,0.05,192.81,Bayern,2023-05-21
ORD347348,CUS4852,B2B,Volvic Touch,Water,1.7,46,0.1,70.38,Bayern,2023-05-21
ORD347348,CUS4852,B2B,Volvic,Water,0.95,10,0.05,9.02,Bayern,2023-05-21
ORD347349,CUS2463,B2B,Krombacher,Alcoholic Beverages,1.5,10,0.05,14.25,Brandenburg,2023-12-25
ORD347349,CUS2463,B2B,Hohes C Orange,Juices,2.16,100,0.15,183.6,Brandenburg,2023-12-25
ORD347349,CUS2463,B2B,Monster,Soft Drinks,2.53,20,0.05,48.07,Brandenburg,2023-12-25
ORD347350,CUS1320,B2C,Merlot,Alcoholic Beverages,4.35,15,0.0,65.25,Mecklenburg-Vorpommern,2022-06-04
ORD347350,CUS1320,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.29,8,0.0,66.32,Mecklenburg-Vorpommern,2022-06-04
ORD347350,CUS1320,B2C,Monster,Soft Drinks,3.21,4,0.0,12.84,Mecklenburg-Vorpommern,2022-06-04
ORD347351,CUS2866,B2C,Selters,Water,0.49,2,0.0,0.98,Bayern,2023-02-09
ORD347351,CUS2866,B2C,Granini Apple,Juices,1.69,14,0.0,23.66,Bayern,2023-02-09
ORD347351,CUS2866,B2C,Red Bull,Soft Drinks,2.35,4,0.0,9.4,Bayern,2023-02-09
ORD347351,CUS2866,B2C,Mezzo Mix,Soft Drinks,0.63,15,0.0,9.45,Bayern,2023-02-09
ORD347352,CUS3639,B2C,San Pellegrino,Water,0.86,1,0.0,0.86,Niedersachsen,2021-03-01
ORD347352,CUS3639,B2C,Schwip Schwap,Soft Drinks,1.2,9,0.0,10.8,Niedersachsen,2021-03-01
ORD347352,CUS3639,B2C,Hohes C Orange,Juices,1.75,6,0.0,10.5,Niedersachsen,2021-03-01
ORD347352,CUS3639,B2C,Cranberry Juice,Juices,3.46,4,0.0,13.84,Niedersachsen,2021-03-01
ORD347352,CUS3639,B2C,Passion Fruit Juice,Juices,2.93,11,0.0,32.23,Niedersachsen,2021-03-01
ORD347353,CUS3195,B2B,Vittel,Water,0.41,11,0.1,4.06,Sachsen,2022-08-28
ORD347353,CUS3195,B2B,Tomato Juice,Juices,2.31,21,0.05,46.08,Sachsen,2022-08-28
ORD347353,CUS3195,B2B,Havana Club,Alcoholic Beverages,25.57,81,0.1,1864.05,Sachsen,2022-08-28
ORD347353,CUS3195,B2B,Granini Apple,Juices,2.15,47,0.1,90.94,Sachsen,2022-08-28
ORD347354,CUS2921,B2B,Mezzo Mix,Soft Drinks,1.14,42,0.05,45.49,Mecklenburg-Vorpommern,2021-09-29
ORD347355,CUS690,B2B,Bacardi,Alcoholic Beverages,16.2,12,0.05,184.68,Nordrhein-Westfalen,2023-03-21
ORD347355,CUS690,B2B,Schwip Schwap,Soft Drinks,1.25,74,0.1,83.25,Nordrhein-Westfalen,2023-03-21
ORD347355,CUS690,B2B,Hohes C Orange,Juices,3.47,64,0.1,199.87,Nordrhein-Westfalen,2023-03-21
ORD347355,CUS690,B2B,Fanta,Soft Drinks,0.75,20,0.05,14.25,Nordrhein-Westfalen,2023-03-21
ORD347356,CUS5854,B2C,Mezzo Mix,Soft Drinks,0.59,15,0.0,8.85,Saarland,2021-11-14
ORD347356,CUS5854,B2C,Volvic Touch,Water,1.38,13,0.0,17.94,Saarland,2021-11-14
ORD347357,CUS2948,B2C,Vittel,Water,0.56,7,0.0,3.92,Rheinland-Pfalz,2021-09-21
ORD347357,CUS2948,B2C,Riesling,Alcoholic Beverages,4.07,13,0.0,52.91,Rheinland-Pfalz,2021-09-21
ORD347358,CUS9766,B2B,Rauch Multivitamin,Juices,4.1,96,0.1,354.24,Sachsen-Anhalt,2023-12-02
ORD347358,CUS9766,B2B,Cranberry Juice,Juices,3.23,39,0.05,119.67,Sachsen-Anhalt,2023-12-02
ORD347358,CUS9766,B2B,Moët & Chandon,Alcoholic Beverages,107.01,36,0.05,3659.74,Sachsen-Anhalt,2023-12-02
ORD347359,CUS6960,B2B,Beck's,Alcoholic Beverages,1.72,68,0.15,99.42,Berlin,2021-01-22
ORD347359,CUS6960,B2B,Coca-Cola,Soft Drinks,0.97,64,0.1,55.87,Berlin,2021-01-22
ORD347359,CUS6960,B2B,Fritz-Kola,Soft Drinks,1.91,16,0.05,29.03,Berlin,2021-01-22
ORD347359,CUS6960,B2B,Selters,Water,0.53,61,0.05,30.71,Berlin,2021-01-22
ORD347359,CUS6960,B2B,Red Bull,Soft Drinks,3.85,6,0.05,21.94,Berlin,2021-01-22
ORD347360,CUS8523,B2C,Vittel,Water,0.59,6,0.0,3.54,Bayern,2023-12-24
ORD347360,CUS8523,B2C,Tanqueray,Alcoholic Beverages,35.65,8,0.0,285.2,Bayern,2023-12-24
ORD347360,CUS8523,B2C,Kölsch,Alcoholic Beverages,0.99,15,0.0,14.85,Bayern,2023-12-24
ORD347360,CUS8523,B2C,Coca-Cola,Soft Drinks,1.1,8,0.0,8.8,Bayern,2023-12-24
ORD347361,CUS1600,B2C,Cranberry Juice,Juices,3.46,5,0.0,17.3,Mecklenburg-Vorpommern,2021-03-04
ORD347361,CUS1600,B2C,Volvic Touch,Water,1.38,12,0.0,16.56,Mecklenburg-Vorpommern,2021-03-04
ORD347361,CUS1600,B2C,Vio Wasser,Water,1.61,9,0.0,14.49,Mecklenburg-Vorpommern,2021-03-04
ORD347362,CUS628,B2B,Apollinaris,Water,0.64,47,0.1,27.07,Hamburg,2022-04-09
ORD347363,CUS8613,B2C,Veuve Clicquot,Alcoholic Beverages,106.01,8,0.0,848.08,Baden-Württemberg,2021-07-20
ORD347363,CUS8613,B2C,San Pellegrino,Water,0.86,15,0.0,12.9,Baden-Württemberg,2021-07-20
ORD347364,CUS6079,B2B,Red Bull,Soft Drinks,2.18,84,0.1,164.81,Rheinland-Pfalz,2021-12-31
ORD347364,CUS6079,B2B,San Pellegrino,Water,0.71,16,0.05,10.79,Rheinland-Pfalz,2021-12-31
ORD347364,CUS6079,B2B,Mezzo Mix,Soft Drinks,0.62,13,0.1,7.25,Rheinland-Pfalz,2021-12-31
ORD347364,CUS6079,B2B,Rockstar,Soft Drinks,1.76,35,0.1,55.44,Rheinland-Pfalz,2021-12-31
ORD347365,CUS5000,B2C,Erdinger Weißbier,Alcoholic Beverages,2.24,13,0.0,29.12,Niedersachsen,2023-06-12
ORD347365,CUS5000,B2C,Passion Fruit Juice,Juices,3.11,8,0.0,24.88,Niedersachsen,2023-06-12
ORD347366,CUS6290,B2B,Cranberry Juice,Juices,2.36,22,0.05,49.32,Brandenburg,2022-12-19
ORD347367,CUS3137,B2C,Fanta,Soft Drinks,1.16,11,0.0,12.76,Mecklenburg-Vorpommern,2021-12-07
ORD347367,CUS3137,B2C,Apollinaris,Water,0.93,3,0.0,2.79,Mecklenburg-Vorpommern,2021-12-07
ORD347367,CUS3137,B2C,Schwip Schwap,Soft Drinks,1.2,13,0.0,15.6,Mecklenburg-Vorpommern,2021-12-07
ORD347367,CUS3137,B2C,Chardonnay,Alcoholic Beverages,4.74,2,0.0,9.48,Mecklenburg-Vorpommern,2021-12-07
ORD347368,CUS4702,B2C,Fritz-Kola,Soft Drinks,1.99,4,0.0,7.96,Berlin,2021-01-05
ORD347368,CUS4702,B2C,Jack Daniels,Alcoholic Beverages,48.79,1,0.0,48.79,Berlin,2021-01-05
ORD347368,CUS4702,B2C,Rauch Multivitamin,Juices,2.31,13,0.0,30.03,Berlin,2021-01-05
ORD347368,CUS4702,B2C,Cranberry Juice,Juices,3.46,4,0.0,13.84,Berlin,2021-01-05
ORD347368,CUS4702,B2C,Volvic Touch,Water,1.38,9,0.0,12.42,Berlin,2021-01-05
ORD347369,CUS1915,B2C,Jever,Alcoholic Beverages,1.88,13,0.0,24.44,Rheinland-Pfalz,2021-03-02
ORD347369,CUS1915,B2C,Augustiner,Alcoholic Beverages,1.09,8,0.0,8.72,Rheinland-Pfalz,2021-03-02
ORD347369,CUS1915,B2C,Granini Apple,Juices,1.59,7,0.0,11.13,Rheinland-Pfalz,2021-03-02
ORD347369,CUS1915,B2C,Jack Daniels,Alcoholic Beverages,48.79,9,0.0,439.11,Rheinland-Pfalz,2021-03-02
ORD347369,CUS1915,B2C,Beck's,Alcoholic Beverages,1.33,15,0.0,19.95,Rheinland-Pfalz,2021-03-02
ORD347370,CUS2153,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,8,0.0,15.84,Baden-Württemberg,2022-11-21
ORD347370,CUS2153,B2C,Merlot,Alcoholic Beverages,4.35,7,0.0,30.45,Baden-Württemberg,2022-11-21
ORD347370,CUS2153,B2C,Vio Wasser,Water,1.66,5,0.0,8.3,Baden-Württemberg,2022-11-21
ORD347371,CUS3753,B2C,Veuve Clicquot,Alcoholic Beverages,109.19,2,0.0,218.38,Berlin,2022-09-13
ORD347371,CUS3753,B2C,Gerolsteiner,Water,1.04,13,0.0,13.52,Berlin,2022-09-13
ORD347371,CUS3753,B2C,Sprite,Soft Drinks,0.55,4,0.0,2.2,Berlin,2022-09-13
ORD347371,CUS3753,B2C,Cranberry Juice,Juices,3.56,9,0.0,32.04,Berlin,2022-09-13
ORD347371,CUS3753,B2C,Warsteiner,Alcoholic Beverages,1.05,10,0.0,10.5,Berlin,2022-09-13
ORD347372,CUS465,B2C,Riesling,Alcoholic Beverages,4.07,12,0.0,48.84,Rheinland-Pfalz,2021-08-13
ORD347372,CUS465,B2C,Moët & Chandon,Alcoholic Beverages,57.11,8,0.0,456.88,Rheinland-Pfalz,2021-08-13
ORD347373,CUS4707,B2B,Bacardi,Alcoholic Beverages,16.35,7,0.05,108.73,Hamburg,2023-09-03
ORD347373,CUS4707,B2B,Volvic,Water,0.54,1,0.05,0.51,Hamburg,2023-09-03
ORD347374,CUS7369,B2B,Volvic,Water,0.9,74,0.1,59.94,Niedersachsen,2023-07-30
ORD347374,CUS7369,B2B,Vio Wasser,Water,0.96,26,0.05,23.71,Niedersachsen,2023-07-30
ORD347374,CUS7369,B2B,Fanta,Soft Drinks,0.93,56,0.1,46.87,Niedersachsen,2023-07-30
ORD347374,CUS7369,B2B,Gerolsteiner,Water,1.4,94,0.1,118.44,Niedersachsen,2023-07-30
ORD347374,CUS7369,B2B,Passion Fruit Juice,Juices,3.56,92,0.1,294.77,Niedersachsen,2023-07-30
ORD347375,CUS9732,B2B,Johnnie Walker,Alcoholic Beverages,45.15,12,0.05,514.71,Bayern,2022-11-16
ORD347375,CUS9732,B2B,Kölsch,Alcoholic Beverages,2.37,84,0.1,179.17,Bayern,2022-11-16
ORD347375,CUS9732,B2B,Volvic Touch,Water,1.24,88,0.1,98.21,Bayern,2022-11-16
ORD347376,CUS8820,B2B,Fritz-Kola,Soft Drinks,2.17,32,0.05,65.97,Thüringen,2022-06-18
ORD347377,CUS769,B2C,Vio Wasser,Water,1.66,14,0.0,23.24,Hessen,2022-08-26
ORD347378,CUS179,B2C,Volvic Touch,Water,1.38,1,0.0,1.38,Bremen,2021-06-07
ORD347378,CUS179,B2C,Monster,Soft Drinks,3.12,8,0.0,24.96,Bremen,2021-06-07
ORD347378,CUS179,B2C,Pepsi,Soft Drinks,1.64,4,0.0,6.56,Bremen,2021-06-07
ORD347378,CUS179,B2C,Kölsch,Alcoholic Beverages,0.93,8,0.0,7.44,Bremen,2021-06-07
ORD347378,CUS179,B2C,Vittel,Water,0.62,9,0.0,5.58,Bremen,2021-06-07
ORD347379,CUS1230,B2B,San Pellegrino,Water,0.63,10,0.05,5.98,Sachsen,2021-11-30
ORD347379,CUS1230,B2B,Hohes C Orange,Juices,1.41,70,0.1,88.83,Sachsen,2021-11-30
ORD347380,CUS3767,B2B,Bacardi,Alcoholic Beverages,29.14,59,0.1,1547.33,Schleswig-Holstein,2022-07-24
ORD347380,CUS3767,B2B,Hohes C Orange,Juices,3.27,1,0.1,2.94,Schleswig-Holstein,2022-07-24
ORD347381,CUS8691,B2C,Gerolsteiner,Water,1.04,6,0.0,6.24,Brandenburg,2022-10-12
ORD347381,CUS8691,B2C,Krombacher,Alcoholic Beverages,1.59,13,0.0,20.67,Brandenburg,2022-10-12
ORD347382,CUS6998,B2B,Mango Juice,Juices,3.22,79,0.1,228.94,Berlin,2021-05-19
ORD347382,CUS6998,B2B,Tomato Juice,Juices,1.69,48,0.05,77.06,Berlin,2021-05-19
ORD347382,CUS6998,B2B,Monster,Soft Drinks,2.99,41,0.05,116.46,Berlin,2021-05-19
ORD347382,CUS6998,B2B,Erdinger Weißbier,Alcoholic Beverages,2.64,67,0.1,159.19,Berlin,2021-05-19
ORD347383,CUS4546,B2B,Johnnie Walker,Alcoholic Beverages,22.16,35,0.05,736.82,Sachsen,2022-12-21
ORD347383,CUS4546,B2B,Tomato Juice,Juices,3.2,70,0.1,201.6,Sachsen,2022-12-21
ORD347384,CUS2873,B2B,Coca-Cola,Soft Drinks,1.09,10,0.05,10.36,Berlin,2023-01-15
ORD347384,CUS2873,B2B,Cranberry Juice,Juices,2.65,33,0.05,83.08,Berlin,2023-01-15
ORD347384,CUS2873,B2B,Vittel,Water,0.36,12,0.05,4.1,Berlin,2023-01-15
ORD347385,CUS4772,B2C,Vittel,Water,0.62,9,0.0,5.58,Schleswig-Holstein,2021-06-09
ORD347385,CUS4772,B2C,Kölsch,Alcoholic Beverages,0.93,4,0.0,3.72,Schleswig-Holstein,2021-06-09
ORD347385,CUS4772,B2C,Volvic,Water,0.55,15,0.0,8.25,Schleswig-Holstein,2021-06-09
ORD347385,CUS4772,B2C,Mango Juice,Juices,3.12,2,0.0,6.24,Schleswig-Holstein,2021-06-09
ORD347386,CUS7129,B2B,Veuve Clicquot,Alcoholic Beverages,106.72,67,0.1,6435.22,Nordrhein-Westfalen,2022-06-27
ORD347386,CUS7129,B2B,Volvic,Water,0.66,34,0.05,21.32,Nordrhein-Westfalen,2022-06-27
ORD347387,CUS6511,B2B,Passion Fruit Juice,Juices,3.7,46,0.1,153.18,Bayern,2022-11-04
ORD347387,CUS6511,B2B,Hohes C Orange,Juices,1.19,42,0.1,44.98,Bayern,2022-11-04
ORD347388,CUS6731,B2C,Sprite,Soft Drinks,0.53,5,0.0,2.65,Sachsen-Anhalt,2021-06-26
ORD347388,CUS6731,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,5,0.0,42.85,Sachsen-Anhalt,2021-06-26
ORD347389,CUS767,B2C,Tomato Juice,Juices,3.43,4,0.0,13.72,Bayern,2023-12-14
ORD347389,CUS767,B2C,Kölsch,Alcoholic Beverages,0.99,5,0.0,4.95,Bayern,2023-12-14
ORD347389,CUS767,B2C,Sprite,Soft Drinks,0.56,8,0.0,4.48,Bayern,2023-12-14
ORD347390,CUS4905,B2C,San Pellegrino,Water,0.86,2,0.0,1.72,Sachsen,2021-09-05
ORD347390,CUS4905,B2C,Gerolsteiner,Water,1.01,8,0.0,8.08,Sachsen,2021-09-05
ORD347390,CUS4905,B2C,Selters,Water,0.46,7,0.0,3.22,Sachsen,2021-09-05
ORD347390,CUS4905,B2C,Mezzo Mix,Soft Drinks,0.59,15,0.0,8.85,Sachsen,2021-09-05
ORD347391,CUS5421,B2C,Evian,Water,1.26,12,0.0,15.12,Bremen,2022-08-07
ORD347391,CUS5421,B2C,Volvic Touch,Water,1.42,9,0.0,12.78,Bremen,2022-08-07
ORD347391,CUS5421,B2C,Sprite,Soft Drinks,0.55,15,0.0,8.25,Bremen,2022-08-07
ORD347391,CUS5421,B2C,Coca-Cola,Soft Drinks,1.18,4,0.0,4.72,Bremen,2022-08-07
ORD347392,CUS203,B2B,Pepsi,Soft Drinks,1.48,33,0.1,43.96,Saarland,2021-03-31
ORD347392,CUS203,B2B,Gerolsteiner,Water,1.53,87,0.15,113.14,Saarland,2021-03-31
ORD347392,CUS203,B2B,Volvic Touch,Water,1.06,19,0.1,18.13,Saarland,2021-03-31
ORD347392,CUS203,B2B,Krombacher,Alcoholic Beverages,1.26,8,0.05,9.58,Saarland,2021-03-31
ORD347393,CUS6527,B2C,Granini Apple,Juices,1.69,3,0.0,5.07,Thüringen,2023-07-25
ORD347394,CUS5066,B2C,Granini Apple,Juices,1.59,4,0.0,6.36,Thüringen,2021-04-27
ORD347394,CUS5066,B2C,Rauch Multivitamin,Juices,2.31,5,0.0,11.55,Thüringen,2021-04-27
ORD347394,CUS5066,B2C,Hohes C Orange,Juices,1.75,12,0.0,21.0,Thüringen,2021-04-27
ORD347395,CUS5143,B2B,Volvic,Water,0.4,38,0.05,14.44,Nordrhein-Westfalen,2023-05-04
ORD347396,CUS2111,B2C,Vio Wasser,Water,1.66,15,0.0,24.9,Rheinland-Pfalz,2022-12-25
ORD347396,CUS2111,B2C,Rauch Multivitamin,Juices,2.38,4,0.0,9.52,Rheinland-Pfalz,2022-12-25
ORD347396,CUS2111,B2C,Kölsch,Alcoholic Beverages,0.96,1,0.0,0.96,Rheinland-Pfalz,2022-12-25
ORD347396,CUS2111,B2C,Granini Apple,Juices,1.64,10,0.0,16.4,Rheinland-Pfalz,2022-12-25
ORD347397,CUS246,B2B,Rauch Multivitamin,Juices,1.81,33,0.1,53.76,Sachsen-Anhalt,2022-03-04
ORD347397,CUS246,B2B,Pepsi,Soft Drinks,1.42,85,0.05,114.66,Sachsen-Anhalt,2022-03-04
ORD347397,CUS246,B2B,San Pellegrino,Water,0.78,13,0.05,9.63,Sachsen-Anhalt,2022-03-04
ORD347397,CUS246,B2B,Monster,Soft Drinks,2.26,10,0.05,21.47,Sachsen-Anhalt,2022-03-04
ORD347397,CUS246,B2B,Selters,Water,0.91,76,0.15,58.79,Sachsen-Anhalt,2022-03-04
ORD347398,CUS2847,B2C,Jack Daniels,Alcoholic Beverages,48.79,11,0.0,536.69,Schleswig-Holstein,2021-10-11
ORD347398,CUS2847,B2C,Selters,Water,0.46,9,0.0,4.14,Schleswig-Holstein,2021-10-11
ORD347398,CUS2847,B2C,Rauch Multivitamin,Juices,2.31,7,0.0,16.17,Schleswig-Holstein,2021-10-11
ORD347399,CUS8209,B2C,Selters,Water,0.47,4,0.0,1.88,Baden-Württemberg,2022-08-13
ORD347399,CUS8209,B2C,Coca-Cola,Soft Drinks,1.18,2,0.0,2.36,Baden-Württemberg,2022-08-13
ORD347399,CUS8209,B2C,Evian,Water,1.26,4,0.0,5.04,Baden-Württemberg,2022-08-13
ORD347399,CUS8209,B2C,Fritz-Kola,Soft Drinks,2.05,10,0.0,20.5,Baden-Württemberg,2022-08-13
ORD347399,CUS8209,B2C,Chardonnay,Alcoholic Beverages,4.88,13,0.0,63.44,Baden-Württemberg,2022-08-13
ORD347400,CUS5655,B2C,Havana Club,Alcoholic Beverages,12.58,2,0.0,25.16,Brandenburg,2021-01-07
ORD347401,CUS2793,B2C,Tomato Juice,Juices,3.33,15,0.0,49.95,Hamburg,2022-02-28
ORD347401,CUS2793,B2C,Rauch Multivitamin,Juices,2.38,15,0.0,35.7,Hamburg,2022-02-28
ORD347401,CUS2793,B2C,Monster,Soft Drinks,3.21,4,0.0,12.84,Hamburg,2022-02-28
ORD347402,CUS7931,B2B,Erdinger Weißbier,Alcoholic Beverages,2.51,60,0.1,135.54,Nordrhein-Westfalen,2021-03-29
ORD347402,CUS7931,B2B,Gerolsteiner,Water,1.11,53,0.1,52.95,Nordrhein-Westfalen,2021-03-29
ORD347402,CUS7931,B2B,Veuve Clicquot,Alcoholic Beverages,96.61,94,0.1,8173.21,Nordrhein-Westfalen,2021-03-29
ORD347402,CUS7931,B2B,Cranberry Juice,Juices,3.58,100,0.15,304.3,Nordrhein-Westfalen,2021-03-29
ORD347402,CUS7931,B2B,Tomato Juice,Juices,1.94,60,0.1,104.76,Nordrhein-Westfalen,2021-03-29
ORD347403,CUS241,B2B,Sprite,Soft Drinks,0.78,36,0.1,25.27,Berlin,2021-03-08
ORD347403,CUS241,B2B,Club Mate,Soft Drinks,2.38,93,0.1,199.21,Berlin,2021-03-08
ORD347403,CUS241,B2B,Hohes C Orange,Juices,2.0,78,0.1,140.4,Berlin,2021-03-08
ORD347403,CUS241,B2B,Erdinger Weißbier,Alcoholic Beverages,1.41,22,0.05,29.47,Berlin,2021-03-08
ORD347404,CUS5045,B2B,Tomato Juice,Juices,3.21,57,0.05,173.82,Thüringen,2023-03-15
ORD347404,CUS5045,B2B,San Pellegrino,Water,0.79,88,0.05,66.04,Thüringen,2023-03-15
ORD347405,CUS9864,B2C,Granini Apple,Juices,1.64,8,0.0,13.12,Thüringen,2022-05-07
ORD347406,CUS7173,B2C,Volvic,Water,0.57,15,0.0,8.55,Mecklenburg-Vorpommern,2022-12-27
ORD347406,CUS7173,B2C,Mezzo Mix,Soft Drinks,0.61,10,0.0,6.1,Mecklenburg-Vorpommern,2022-12-27
ORD347406,CUS7173,B2C,Gerolsteiner,Water,1.04,8,0.0,8.32,Mecklenburg-Vorpommern,2022-12-27
ORD347406,CUS7173,B2C,Apollinaris,Water,0.96,6,0.0,5.76,Mecklenburg-Vorpommern,2022-12-27
ORD347406,CUS7173,B2C,Riesling,Alcoholic Beverages,5.03,6,0.0,30.18,Mecklenburg-Vorpommern,2022-12-27
ORD347407,CUS1615,B2B,Veuve Clicquot,Alcoholic Beverages,52.8,48,0.05,2407.68,Schleswig-Holstein,2023-05-28
ORD347408,CUS3026,B2C,San Pellegrino,Water,0.86,11,0.0,9.46,Schleswig-Holstein,2021-08-29
ORD347408,CUS3026,B2C,Gerolsteiner,Water,1.01,7,0.0,7.07,Schleswig-Holstein,2021-08-29
ORD347408,CUS3026,B2C,Volvic,Water,0.55,7,0.0,3.85,Schleswig-Holstein,2021-08-29
ORD347408,CUS3026,B2C,Mountain Dew,Soft Drinks,0.93,6,0.0,5.58,Schleswig-Holstein,2021-08-29
ORD347408,CUS3026,B2C,Mango Juice,Juices,3.12,1,0.0,3.12,Schleswig-Holstein,2021-08-29
ORD347409,CUS9491,B2B,Jever,Alcoholic Beverages,1.13,18,0.05,19.32,Rheinland-Pfalz,2023-02-10
ORD347410,CUS8760,B2C,Club Mate,Soft Drinks,2.13,3,0.0,6.39,Mecklenburg-Vorpommern,2021-12-29
ORD347410,CUS8760,B2C,Riesling,Alcoholic Beverages,4.88,9,0.0,43.92,Mecklenburg-Vorpommern,2021-12-29
ORD347410,CUS8760,B2C,Mezzo Mix,Soft Drinks,0.59,11,0.0,6.49,Mecklenburg-Vorpommern,2021-12-29
ORD347410,CUS8760,B2C,Volvic Touch,Water,1.38,9,0.0,12.42,Mecklenburg-Vorpommern,2021-12-29
ORD347411,CUS9698,B2B,Fritz-Kola,Soft Drinks,2.83,68,0.05,182.82,Mecklenburg-Vorpommern,2022-09-02
ORD347411,CUS9698,B2B,Tomato Juice,Juices,2.95,52,0.1,138.06,Mecklenburg-Vorpommern,2022-09-02
ORD347411,CUS9698,B2B,Vio Wasser,Water,1.6,2,0.05,3.04,Mecklenburg-Vorpommern,2022-09-02
ORD347411,CUS9698,B2B,Pepsi,Soft Drinks,0.74,26,0.1,17.32,Mecklenburg-Vorpommern,2022-09-02
ORD347412,CUS67,B2C,Fritz-Kola,Soft Drinks,2.12,2,0.0,4.24,Sachsen-Anhalt,2023-07-27
ORD347412,CUS67,B2C,Merlot,Alcoholic Beverages,4.48,6,0.0,26.88,Sachsen-Anhalt,2023-07-27
ORD347412,CUS67,B2C,Mountain Dew,Soft Drinks,0.99,12,0.0,11.88,Sachsen-Anhalt,2023-07-27
ORD347412,CUS67,B2C,Volvic,Water,0.58,6,0.0,3.48,Sachsen-Anhalt,2023-07-27
ORD347413,CUS2165,B2B,Schwip Schwap,Soft Drinks,1.62,59,0.05,90.8,Rheinland-Pfalz,2022-09-18
ORD347413,CUS2165,B2B,Riesling,Alcoholic Beverages,14.43,80,0.1,1038.96,Rheinland-Pfalz,2022-09-18
ORD347413,CUS2165,B2B,Volvic,Water,0.38,29,0.05,10.47,Rheinland-Pfalz,2022-09-18
ORD347414,CUS2121,B2C,Fritz-Kola,Soft Drinks,2.05,9,0.0,18.45,Mecklenburg-Vorpommern,2022-07-08
ORD347414,CUS2121,B2C,Augustiner,Alcoholic Beverages,1.12,7,0.0,7.84,Mecklenburg-Vorpommern,2022-07-08
ORD347414,CUS2121,B2C,Chardonnay,Alcoholic Beverages,4.88,3,0.0,14.64,Mecklenburg-Vorpommern,2022-07-08
ORD347414,CUS2121,B2C,San Pellegrino,Water,0.89,8,0.0,7.12,Mecklenburg-Vorpommern,2022-07-08
ORD347415,CUS5450,B2B,Mezzo Mix,Soft Drinks,1.0,73,0.1,65.7,Sachsen,2022-01-01
ORD347415,CUS5450,B2B,Apollinaris,Water,0.64,52,0.1,29.95,Sachsen,2022-01-01
ORD347415,CUS5450,B2B,Hohes C Orange,Juices,1.65,15,0.15,21.04,Sachsen,2022-01-01
ORD347415,CUS5450,B2B,Vittel,Water,0.51,17,0.05,8.24,Sachsen,2022-01-01
ORD347416,CUS8270,B2C,Augustiner,Alcoholic Beverages,1.12,8,0.0,8.96,Bremen,2022-04-27
ORD347416,CUS8270,B2C,Mountain Dew,Soft Drinks,0.96,14,0.0,13.44,Bremen,2022-04-27
ORD347416,CUS8270,B2C,Vio Wasser,Water,1.66,11,0.0,18.26,Bremen,2022-04-27
ORD347416,CUS8270,B2C,Mezzo Mix,Soft Drinks,0.61,11,0.0,6.71,Bremen,2022-04-27
ORD347417,CUS8715,B2C,Mango Juice,Juices,3.21,10,0.0,32.1,Bremen,2022-12-11
ORD347417,CUS8715,B2C,Vittel,Water,0.58,14,0.0,8.12,Bremen,2022-12-11
ORD347417,CUS8715,B2C,Rauch Multivitamin,Juices,2.38,1,0.0,2.38,Bremen,2022-12-11
ORD347417,CUS8715,B2C,Selters,Water,0.47,2,0.0,0.94,Bremen,2022-12-11
ORD347417,CUS8715,B2C,Beck's,Alcoholic Beverages,1.37,12,0.0,16.44,Bremen,2022-12-11
ORD347418,CUS1170,B2C,Merlot,Alcoholic Beverages,4.35,5,0.0,21.75,Sachsen,2022-06-06
ORD347418,CUS1170,B2C,Mezzo Mix,Soft Drinks,0.61,15,0.0,9.15,Sachsen,2022-06-06
ORD347418,CUS1170,B2C,Sprite,Soft Drinks,0.55,11,0.0,6.05,Sachsen,2022-06-06
ORD347418,CUS1170,B2C,Rauch Multivitamin,Juices,2.38,12,0.0,28.56,Sachsen,2022-06-06
ORD347419,CUS4032,B2C,Evian,Water,1.23,14,0.0,17.22,Hamburg,2021-07-08
ORD347420,CUS3130,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,12,0.0,102.48,Sachsen-Anhalt,2023-04-07
ORD347420,CUS3130,B2C,Vio Wasser,Water,1.71,7,0.0,11.97,Sachsen-Anhalt,2023-04-07
ORD347420,CUS3130,B2C,Cranberry Juice,Juices,3.67,3,0.0,11.01,Sachsen-Anhalt,2023-04-07
ORD347420,CUS3130,B2C,Schwip Schwap,Soft Drinks,1.27,6,0.0,7.62,Sachsen-Anhalt,2023-04-07
ORD347420,CUS3130,B2C,Mountain Dew,Soft Drinks,0.99,5,0.0,4.95,Sachsen-Anhalt,2023-04-07
ORD347421,CUS9460,B2B,Granini Apple,Juices,1.91,63,0.1,108.3,Rheinland-Pfalz,2021-03-05
ORD347422,CUS443,B2C,Apollinaris,Water,0.99,6,0.0,5.94,Thüringen,2023-12-01
ORD347423,CUS2344,B2C,Evian,Water,1.26,14,0.0,17.64,Schleswig-Holstein,2022-04-13
