Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD1554,CUS747,B2C,Rauch Multivitamin,Juices,2.38,7,0.0,16.66,Nordrhein-Westfalen,2022-03-16
ORD1554,CUS747,B2C,Havana Club,Alcoholic Beverages,12.96,12,0.0,155.52,Nordrhein-Westfalen,2022-03-16
ORD1554,CUS747,B2C,Volvic,Water,0.57,15,0.0,8.55,Nordrhein-Westfalen,2022-03-16
ORD1554,CUS747,B2C,Coca-Cola,Soft Drinks,1.07,1,0.0,1.07,Nordrhein-Westfalen,2022-03-16
ORD1555,CUS6005,B2C,Gerolsteiner,Water,1.07,15,0.0,16.05,Bremen,2023-10-08
ORD1555,CUS6005,B2C,Tanqueray,Alcoholic Beverages,35.65,1,0.0,35.65,Bremen,2023-10-08
ORD1555,CUS6005,B2C,Club Mate,Soft Drinks,2.26,5,0.0,11.3,Bremen,2023-10-08
ORD1555,CUS6005,B2C,Evian,Water,1.31,6,0.0,7.86,Bremen,2023-10-08
ORD1556,CUS5081,B2B,Cranberry Juice,Juices,3.39,30,0.05,96.62,Niedersachsen,2022-06-15
ORD1556,CUS5081,B2B,Tomato Juice,Juices,2.28,17,0.05,36.82,Niedersachsen,2022-06-15
ORD1557,CUS8429,B2C,Volvic,Water,0.55,8,0.0,4.4,Rheinland-Pfalz,2021-04-19
ORD1557,CUS8429,B2C,Cranberry Juice,Juices,3.46,4,0.0,13.84,Rheinland-Pfalz,2021-04-19
ORD1557,CUS8429,B2C,Vittel,Water,0.56,7,0.0,3.92,Rheinland-Pfalz,2021-04-19
ORD1558,CUS1353,B2B,Vio Wasser,Water,0.72,51,0.1,33.05,Saarland,2023-08-31
ORD1558,CUS1353,B2B,Mezzo Mix,Soft Drinks,0.78,24,0.05,17.78,Saarland,2023-08-31
ORD1558,CUS1353,B2B,San Pellegrino,Water,0.76,15,0.05,10.83,Saarland,2023-08-31
ORD1559,CUS3877,B2C,Jack Daniels,Alcoholic Beverages,48.79,13,0.0,634.27,Berlin,2021-06-03
ORD1560,CUS6474,B2C,Mezzo Mix,Soft Drinks,0.59,14,0.0,8.26,Hamburg,2021-12-16
ORD1560,CUS6474,B2C,Fanta,Soft Drinks,1.16,10,0.0,11.6,Hamburg,2021-12-16
ORD1560,CUS6474,B2C,Beck's,Alcoholic Beverages,1.33,6,0.0,7.98,Hamburg,2021-12-16
ORD1560,CUS6474,B2C,Hohes C Orange,Juices,1.75,1,0.0,1.75,Hamburg,2021-12-16
ORD1561,CUS5895,B2C,Vio Wasser,Water,1.66,10,0.0,16.6,Thüringen,2022-11-05
ORD1561,CUS5895,B2C,Sprite,Soft Drinks,0.55,13,0.0,7.15,Thüringen,2022-11-05
ORD1561,CUS5895,B2C,Volvic Touch,Water,1.42,1,0.0,1.42,Thüringen,2022-11-05
ORD1562,CUS201,B2B,Vio Wasser,Water,2.21,83,0.1,165.09,Niedersachsen,2021-10-16
ORD1563,CUS7590,B2C,Vio Wasser,Water,1.66,1,0.0,1.66,Sachsen,2022-03-13
ORD1563,CUS7590,B2C,Merlot,Alcoholic Beverages,4.35,6,0.0,26.1,Sachsen,2022-03-13
ORD1563,CUS7590,B2C,Monster,Soft Drinks,3.21,8,0.0,25.68,Sachsen,2022-03-13
ORD1563,CUS7590,B2C,Volvic,Water,0.57,6,0.0,3.42,Sachsen,2022-03-13
ORD1564,CUS6814,B2B,Fritz-Kola,Soft Drinks,1.9,25,0.05,45.12,Sachsen-Anhalt,2022-11-15
ORD1564,CUS6814,B2B,Vio Wasser,Water,0.83,38,0.05,29.96,Sachsen-Anhalt,2022-11-15
ORD1564,CUS6814,B2B,Veuve Clicquot,Alcoholic Beverages,75.39,32,0.15,2050.61,Sachsen-Anhalt,2022-11-15
ORD1564,CUS6814,B2B,Volvic,Water,0.67,44,0.05,28.01,Sachsen-Anhalt,2022-11-15
ORD1564,CUS6814,B2B,Fanta,Soft Drinks,0.7,38,0.05,25.27,Sachsen-Anhalt,2022-11-15
ORD1565,CUS494,B2C,Mango Juice,Juices,3.31,4,0.0,13.24,Rheinland-Pfalz,2023-12-17
ORD1565,CUS494,B2C,Jever,Alcoholic Beverages,1.99,6,0.0,11.94,Rheinland-Pfalz,2023-12-17
ORD1565,CUS494,B2C,Tomato Juice,Juices,3.43,14,0.0,48.02,Rheinland-Pfalz,2023-12-17
ORD1565,CUS494,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,6,0.0,12.24,Rheinland-Pfalz,2023-12-17
ORD1566,CUS8737,B2B,Fanta,Soft Drinks,0.73,6,0.1,3.94,Berlin,2022-10-12
ORD1566,CUS8737,B2B,Passion Fruit Juice,Juices,3.47,30,0.05,98.9,Berlin,2022-10-12
ORD1566,CUS8737,B2B,Volvic Touch,Water,0.56,18,0.05,9.58,Berlin,2022-10-12
ORD1567,CUS1849,B2B,Rauch Multivitamin,Juices,2.48,83,0.1,185.26,Hamburg,2022-10-05
ORD1568,CUS4473,B2B,Schwip Schwap,Soft Drinks,1.51,88,0.1,119.59,Schleswig-Holstein,2023-03-16
ORD1568,CUS4473,B2B,Mango Juice,Juices,2.95,38,0.05,106.5,Schleswig-Holstein,2023-03-16
ORD1568,CUS4473,B2B,Club Mate,Soft Drinks,2.9,80,0.15,197.2,Schleswig-Holstein,2023-03-16
ORD1568,CUS4473,B2B,Red Bull,Soft Drinks,3.7,92,0.15,289.34,Schleswig-Holstein,2023-03-16
ORD1569,CUS8618,B2C,Club Mate,Soft Drinks,2.19,2,0.0,4.38,Nordrhein-Westfalen,2022-07-10
ORD1569,CUS8618,B2C,Schwip Schwap,Soft Drinks,1.24,14,0.0,17.36,Nordrhein-Westfalen,2022-07-10
ORD1569,CUS8618,B2C,Monster,Soft Drinks,3.21,5,0.0,16.05,Nordrhein-Westfalen,2022-07-10
ORD1569,CUS8618,B2C,Apollinaris,Water,0.96,12,0.0,11.52,Nordrhein-Westfalen,2022-07-10
ORD1570,CUS8374,B2C,Vittel,Water,0.56,4,0.0,2.24,Saarland,2021-10-25
ORD1570,CUS8374,B2C,Bacardi,Alcoholic Beverages,13.44,2,0.0,26.88,Saarland,2021-10-25
ORD1570,CUS8374,B2C,Pepsi,Soft Drinks,1.49,6,0.0,8.94,Saarland,2021-10-25
ORD1570,CUS8374,B2C,Monster,Soft Drinks,3.12,8,0.0,24.96,Saarland,2021-10-25
ORD1571,CUS7083,B2C,Sprite,Soft Drinks,0.55,14,0.0,7.7,Niedersachsen,2022-01-29
ORD1571,CUS7083,B2C,Cranberry Juice,Juices,3.56,12,0.0,42.72,Niedersachsen,2022-01-29
ORD1572,CUS6016,B2B,Hohes C Orange,Juices,2.37,45,0.1,95.99,Rheinland-Pfalz,2023-07-09
ORD1572,CUS6016,B2B,Merlot,Alcoholic Beverages,5.35,39,0.05,198.22,Rheinland-Pfalz,2023-07-09
ORD1572,CUS6016,B2B,Vittel,Water,0.41,41,0.05,15.97,Rheinland-Pfalz,2023-07-09
ORD1572,CUS6016,B2B,Apollinaris,Water,0.45,54,0.1,21.87,Rheinland-Pfalz,2023-07-09
ORD1572,CUS6016,B2B,Selters,Water,0.7,11,0.05,7.31,Rheinland-Pfalz,2023-07-09
ORD1573,CUS2347,B2C,Warsteiner,Alcoholic Beverages,1.08,5,0.0,5.4,Thüringen,2023-02-11
ORD1573,CUS2347,B2C,Rauch Multivitamin,Juices,2.45,1,0.0,2.45,Thüringen,2023-02-11
ORD1573,CUS2347,B2C,Rockstar,Soft Drinks,2.34,4,0.0,9.36,Thüringen,2023-02-11
ORD1574,CUS225,B2C,Hohes C Orange,Juices,1.86,14,0.0,26.04,Brandenburg,2023-04-18
ORD1574,CUS225,B2C,Mezzo Mix,Soft Drinks,0.63,13,0.0,8.19,Brandenburg,2023-04-18
ORD1574,CUS225,B2C,Rauch Multivitamin,Juices,2.45,6,0.0,14.7,Brandenburg,2023-04-18
ORD1575,CUS133,B2B,Sauvignon Blanc,Alcoholic Beverages,9.88,97,0.15,814.61,Bremen,2021-04-10
ORD1575,CUS133,B2B,Coca-Cola,Soft Drinks,0.54,74,0.05,37.96,Bremen,2021-04-10
ORD1575,CUS133,B2B,Club Mate,Soft Drinks,2.6,93,0.1,217.62,Bremen,2021-04-10
ORD1575,CUS133,B2B,Beck's,Alcoholic Beverages,1.4,10,0.05,13.3,Bremen,2021-04-10
ORD1575,CUS133,B2B,Rauch Multivitamin,Juices,3.43,28,0.1,86.44,Bremen,2021-04-10
ORD1576,CUS7714,B2C,Havana Club,Alcoholic Beverages,13.35,13,0.0,173.55,Nordrhein-Westfalen,2023-01-30
ORD1576,CUS7714,B2C,Kölsch,Alcoholic Beverages,0.99,12,0.0,11.88,Nordrhein-Westfalen,2023-01-30
ORD1577,CUS289,B2C,Granini Apple,Juices,1.59,14,0.0,22.26,Thüringen,2021-01-21
ORD1578,CUS5138,B2B,Rauch Multivitamin,Juices,2.35,72,0.05,160.74,Mecklenburg-Vorpommern,2021-09-14
ORD1578,CUS5138,B2B,Fritz-Kola,Soft Drinks,2.98,56,0.1,150.19,Mecklenburg-Vorpommern,2021-09-14
ORD1578,CUS5138,B2B,Passion Fruit Juice,Juices,2.67,57,0.1,136.97,Mecklenburg-Vorpommern,2021-09-14
ORD1578,CUS5138,B2B,San Pellegrino,Water,0.78,60,0.05,44.46,Mecklenburg-Vorpommern,2021-09-14
ORD1579,CUS3678,B2C,Merlot,Alcoholic Beverages,4.35,6,0.0,26.1,Bayern,2022-10-20
ORD1579,CUS3678,B2C,Mountain Dew,Soft Drinks,0.96,8,0.0,7.68,Bayern,2022-10-20
ORD1579,CUS3678,B2C,Jever,Alcoholic Beverages,1.94,12,0.0,23.28,Bayern,2022-10-20
ORD1579,CUS3678,B2C,Krombacher,Alcoholic Beverages,1.59,1,0.0,1.59,Bayern,2022-10-20
ORD1580,CUS8002,B2B,Sprite,Soft Drinks,1.15,50,0.05,54.62,Saarland,2021-11-13
ORD1580,CUS8002,B2B,Granini Apple,Juices,1.31,1,0.05,1.24,Saarland,2021-11-13
ORD1580,CUS8002,B2B,Cranberry Juice,Juices,2.69,52,0.1,125.89,Saarland,2021-11-13
ORD1581,CUS5966,B2C,Vittel,Water,0.58,12,0.0,6.96,Thüringen,2022-11-08
ORD1581,CUS5966,B2C,Tomato Juice,Juices,3.33,5,0.0,16.65,Thüringen,2022-11-08
ORD1582,CUS1783,B2C,Mango Juice,Juices,3.12,15,0.0,46.8,Niedersachsen,2021-10-25
ORD1582,CUS1783,B2C,Monster,Soft Drinks,3.12,9,0.0,28.08,Niedersachsen,2021-10-25
ORD1583,CUS2282,B2B,Sauvignon Blanc,Alcoholic Beverages,6.53,10,0.05,62.04,Hamburg,2023-10-22
ORD1583,CUS2282,B2B,Rauch Multivitamin,Juices,3.12,68,0.1,190.94,Hamburg,2023-10-22
ORD1583,CUS2282,B2B,Passion Fruit Juice,Juices,2.91,71,0.05,196.28,Hamburg,2023-10-22
ORD1583,CUS2282,B2B,Moët & Chandon,Alcoholic Beverages,108.82,72,0.1,7051.54,Hamburg,2023-10-22
ORD1584,CUS7756,B2C,Pepsi,Soft Drinks,1.64,5,0.0,8.2,Schleswig-Holstein,2021-07-26
ORD1584,CUS7756,B2C,Monster,Soft Drinks,3.12,3,0.0,9.36,Schleswig-Holstein,2021-07-26
ORD1584,CUS7756,B2C,Mango Juice,Juices,3.12,10,0.0,31.2,Schleswig-Holstein,2021-07-26
ORD1584,CUS7756,B2C,Evian,Water,1.23,11,0.0,13.53,Schleswig-Holstein,2021-07-26
ORD1584,CUS7756,B2C,Gerolsteiner,Water,1.01,9,0.0,9.09,Schleswig-Holstein,2021-07-26
ORD1585,CUS5043,B2C,Augustiner,Alcoholic Beverages,1.09,7,0.0,7.63,Berlin,2021-10-22
ORD1585,CUS5043,B2C,Evian,Water,1.23,1,0.0,1.23,Berlin,2021-10-22
ORD1586,CUS7601,B2C,Moët & Chandon,Alcoholic Beverages,60.58,12,0.0,726.96,Baden-Württemberg,2023-09-10
ORD1586,CUS7601,B2C,Pepsi,Soft Drinks,1.58,7,0.0,11.06,Baden-Württemberg,2023-09-10
ORD1586,CUS7601,B2C,Mango Juice,Juices,3.31,10,0.0,33.1,Baden-Württemberg,2023-09-10
ORD1586,CUS7601,B2C,Selters,Water,0.49,9,0.0,4.41,Baden-Württemberg,2023-09-10
ORD1587,CUS4482,B2C,Vio Wasser,Water,1.61,4,0.0,6.44,Mecklenburg-Vorpommern,2021-10-24
ORD1588,CUS8221,B2B,Pepsi,Soft Drinks,1.88,76,0.15,121.45,Rheinland-Pfalz,2023-08-21
ORD1589,CUS7471,B2C,Volvic,Water,0.55,2,0.0,1.1,Hamburg,2021-02-14
ORD1589,CUS7471,B2C,Pepsi,Soft Drinks,1.49,8,0.0,11.92,Hamburg,2021-02-14
ORD1589,CUS7471,B2C,Volvic Touch,Water,1.38,2,0.0,2.76,Hamburg,2021-02-14
ORD1590,CUS8417,B2C,Red Bull,Soft Drinks,2.28,2,0.0,4.56,Bremen,2022-12-12
ORD1590,CUS8417,B2C,Volvic,Water,0.57,7,0.0,3.99,Bremen,2022-12-12
ORD1591,CUS3091,B2C,Evian,Water,1.26,13,0.0,16.38,Hamburg,2022-03-02
ORD1591,CUS3091,B2C,Krombacher,Alcoholic Beverages,1.59,4,0.0,6.36,Hamburg,2022-03-02
ORD1591,CUS3091,B2C,Gerolsteiner,Water,1.04,14,0.0,14.56,Hamburg,2022-03-02
ORD1591,CUS3091,B2C,Hohes C Orange,Juices,1.8,8,0.0,14.4,Hamburg,2022-03-02
ORD1591,CUS3091,B2C,Granini Apple,Juices,1.64,8,0.0,13.12,Hamburg,2022-03-02
ORD1592,CUS1519,B2C,Evian,Water,1.23,12,0.0,14.76,Niedersachsen,2021-04-24
ORD1593,CUS5535,B2B,Hohes C Orange,Juices,2.8,75,0.15,178.5,Bayern,2022-05-22
ORD1593,CUS5535,B2B,Monster,Soft Drinks,2.38,32,0.05,72.35,Bayern,2022-05-22
ORD1594,CUS1616,B2B,Hohes C Orange,Juices,2.02,86,0.1,156.35,Sachsen-Anhalt,2021-07-07
ORD1594,CUS1616,B2B,Tomato Juice,Juices,2.81,56,0.15,133.76,Sachsen-Anhalt,2021-07-07
ORD1594,CUS1616,B2B,Fritz-Kola,Soft Drinks,2.33,46,0.05,101.82,Sachsen-Anhalt,2021-07-07
ORD1595,CUS1044,B2B,Selters,Water,0.68,55,0.05,35.53,Bremen,2021-10-12
ORD1595,CUS1044,B2B,Apollinaris,Water,0.36,29,0.05,9.92,Bremen,2021-10-12
ORD1595,CUS1044,B2B,Passion Fruit Juice,Juices,2.8,31,0.05,82.46,Bremen,2021-10-12
ORD1595,CUS1044,B2B,Volvic Touch,Water,1.54,70,0.05,102.41,Bremen,2021-10-12
ORD1595,CUS1044,B2B,Bacardi,Alcoholic Beverages,34.11,30,0.15,869.8,Bremen,2021-10-12
ORD1596,CUS5276,B2B,Fritz-Kola,Soft Drinks,1.83,8,0.05,13.91,Rheinland-Pfalz,2021-02-05
ORD1596,CUS5276,B2B,Moët & Chandon,Alcoholic Beverages,119.93,81,0.15,8257.18,Rheinland-Pfalz,2021-02-05
ORD1596,CUS5276,B2B,Riesling,Alcoholic Beverages,7.43,12,0.1,80.24,Rheinland-Pfalz,2021-02-05
ORD1596,CUS5276,B2B,Gerolsteiner,Water,1.51,88,0.1,119.59,Rheinland-Pfalz,2021-02-05
ORD1596,CUS5276,B2B,Havana Club,Alcoholic Beverages,21.99,57,0.1,1128.09,Rheinland-Pfalz,2021-02-05
ORD1597,CUS3685,B2C,Granini Apple,Juices,1.69,8,0.0,13.52,Niedersachsen,2023-05-19
ORD1597,CUS3685,B2C,Volvic Touch,Water,1.46,7,0.0,10.22,Niedersachsen,2023-05-19
ORD1597,CUS3685,B2C,Rauch Multivitamin,Juices,2.45,12,0.0,29.4,Niedersachsen,2023-05-19
ORD1598,CUS8780,B2C,Vio Wasser,Water,1.71,10,0.0,17.1,Bremen,2023-05-27
ORD1598,CUS8780,B2C,Red Bull,Soft Drinks,2.35,15,0.0,35.25,Bremen,2023-05-27
ORD1598,CUS8780,B2C,Beck's,Alcoholic Beverages,1.41,11,0.0,15.51,Bremen,2023-05-27
ORD1598,CUS8780,B2C,Vittel,Water,0.59,13,0.0,7.67,Bremen,2023-05-27
ORD1599,CUS2293,B2C,Club Mate,Soft Drinks,2.19,5,0.0,10.95,Mecklenburg-Vorpommern,2022-08-09
ORD1599,CUS2293,B2C,Kölsch,Alcoholic Beverages,0.96,10,0.0,9.6,Mecklenburg-Vorpommern,2022-08-09
ORD1599,CUS2293,B2C,Sprite,Soft Drinks,0.55,1,0.0,0.55,Mecklenburg-Vorpommern,2022-08-09
ORD1599,CUS2293,B2C,Evian,Water,1.26,15,0.0,18.9,Mecklenburg-Vorpommern,2022-08-09
ORD1600,CUS3852,B2C,Mango Juice,Juices,3.31,11,0.0,36.41,Brandenburg,2023-09-08
ORD1600,CUS3852,B2C,Mezzo Mix,Soft Drinks,0.63,11,0.0,6.93,Brandenburg,2023-09-08
ORD1600,CUS3852,B2C,Sauvignon Blanc,Alcoholic Beverages,9.09,10,0.0,90.9,Brandenburg,2023-09-08
ORD1600,CUS3852,B2C,Vio Wasser,Water,1.71,11,0.0,18.81,Brandenburg,2023-09-08
ORD1600,CUS3852,B2C,Apollinaris,Water,0.99,4,0.0,3.96,Brandenburg,2023-09-08
ORD1601,CUS8914,B2C,Passion Fruit Juice,Juices,2.93,12,0.0,35.16,Mecklenburg-Vorpommern,2021-11-14
ORD1602,CUS3258,B2B,Mountain Dew,Soft Drinks,1.66,74,0.1,110.56,Niedersachsen,2022-04-27
ORD1602,CUS3258,B2B,Red Bull,Soft Drinks,2.71,80,0.1,195.12,Niedersachsen,2022-04-27
ORD1603,CUS6890,B2C,Pepsi,Soft Drinks,1.58,1,0.0,1.58,Saarland,2023-03-09
ORD1603,CUS6890,B2C,Apollinaris,Water,0.99,5,0.0,4.95,Saarland,2023-03-09
ORD1603,CUS6890,B2C,Tanqueray,Alcoholic Beverages,35.65,5,0.0,178.25,Saarland,2023-03-09
ORD1603,CUS6890,B2C,Jever,Alcoholic Beverages,1.99,13,0.0,25.87,Saarland,2023-03-09
ORD1603,CUS6890,B2C,Rauch Multivitamin,Juices,2.45,5,0.0,12.25,Saarland,2023-03-09
ORD1604,CUS7403,B2C,Red Bull,Soft Drinks,2.35,8,0.0,18.8,Bremen,2023-03-25
ORD1604,CUS7403,B2C,Rauch Multivitamin,Juices,2.45,12,0.0,29.4,Bremen,2023-03-25
ORD1604,CUS7403,B2C,Passion Fruit Juice,Juices,3.11,9,0.0,27.99,Bremen,2023-03-25
ORD1605,CUS9192,B2B,Fritz-Kola,Soft Drinks,2.1,56,0.1,105.84,Rheinland-Pfalz,2021-12-26
ORD1605,CUS9192,B2B,Mango Juice,Juices,3.07,51,0.1,140.91,Rheinland-Pfalz,2021-12-26
ORD1605,CUS9192,B2B,Cranberry Juice,Juices,2.86,53,0.1,136.42,Rheinland-Pfalz,2021-12-26
ORD1606,CUS4221,B2B,Tomato Juice,Juices,1.92,30,0.05,54.72,Thüringen,2021-06-22
ORD1607,CUS1640,B2C,Vittel,Water,0.62,5,0.0,3.1,Nordrhein-Westfalen,2021-08-19
ORD1607,CUS1640,B2C,Passion Fruit Juice,Juices,2.93,10,0.0,29.3,Nordrhein-Westfalen,2021-08-19
ORD1607,CUS1640,B2C,Mountain Dew,Soft Drinks,0.93,5,0.0,4.65,Nordrhein-Westfalen,2021-08-19
ORD1607,CUS1640,B2C,Hohes C Orange,Juices,1.75,4,0.0,7.0,Nordrhein-Westfalen,2021-08-19
ORD1608,CUS5829,B2B,Mango Juice,Juices,3.87,52,0.1,181.12,Sachsen,2021-03-13
ORD1608,CUS5829,B2B,Tomato Juice,Juices,2.33,11,0.1,23.07,Sachsen,2021-03-13
ORD1608,CUS5829,B2B,Rockstar,Soft Drinks,2.28,55,0.1,112.86,Sachsen,2021-03-13
ORD1608,CUS5829,B2B,Monster,Soft Drinks,1.75,4,0.05,6.65,Sachsen,2021-03-13
ORD1609,CUS1311,B2C,Red Bull,Soft Drinks,2.35,15,0.0,35.25,Niedersachsen,2023-11-13
ORD1609,CUS1311,B2C,Veuve Clicquot,Alcoholic Beverages,112.46,3,0.0,337.38,Niedersachsen,2023-11-13
ORD1610,CUS3002,B2B,Erdinger Weißbier,Alcoholic Beverages,2.27,75,0.15,144.71,Sachsen-Anhalt,2022-07-29
ORD1610,CUS3002,B2B,Club Mate,Soft Drinks,2.32,55,0.05,121.22,Sachsen-Anhalt,2022-07-29
ORD1610,CUS3002,B2B,Jack Daniels,Alcoholic Beverages,27.56,29,0.15,679.35,Sachsen-Anhalt,2022-07-29
ORD1610,CUS3002,B2B,Rotkäppchen Sekt,Alcoholic Beverages,11.67,86,0.15,853.08,Sachsen-Anhalt,2022-07-29
ORD1610,CUS3002,B2B,Havana Club,Alcoholic Beverages,24.77,22,0.05,517.69,Sachsen-Anhalt,2022-07-29
ORD1611,CUS6456,B2C,San Pellegrino,Water,0.86,11,0.0,9.46,Thüringen,2021-11-11
ORD1611,CUS6456,B2C,Veuve Clicquot,Alcoholic Beverages,106.01,10,0.0,1060.1,Thüringen,2021-11-11
ORD1611,CUS6456,B2C,Passion Fruit Juice,Juices,2.93,14,0.0,41.02,Thüringen,2021-11-11
ORD1612,CUS3472,B2C,Club Mate,Soft Drinks,2.13,15,0.0,31.95,Mecklenburg-Vorpommern,2021-07-11
ORD1612,CUS3472,B2C,Tanqueray,Alcoholic Beverages,33.6,12,0.0,403.2,Mecklenburg-Vorpommern,2021-07-11
ORD1612,CUS3472,B2C,Selters,Water,0.46,14,0.0,6.44,Mecklenburg-Vorpommern,2021-07-11
ORD1613,CUS4929,B2B,Vio Wasser,Water,0.8,11,0.1,7.92,Bremen,2022-01-20
ORD1613,CUS4929,B2B,San Pellegrino,Water,1.16,58,0.1,60.55,Bremen,2022-01-20
ORD1614,CUS5707,B2C,Beck's,Alcoholic Beverages,1.41,8,0.0,11.28,Baden-Württemberg,2023-03-29
ORD1614,CUS5707,B2C,Moët & Chandon,Alcoholic Beverages,60.58,3,0.0,181.74,Baden-Württemberg,2023-03-29
ORD1614,CUS5707,B2C,Tomato Juice,Juices,3.43,1,0.0,3.43,Baden-Württemberg,2023-03-29
ORD1615,CUS8377,B2C,Johnnie Walker,Alcoholic Beverages,36.59,7,0.0,256.13,Hamburg,2022-06-22
ORD1615,CUS8377,B2C,Gerolsteiner,Water,1.04,8,0.0,8.32,Hamburg,2022-06-22
ORD1615,CUS8377,B2C,Rockstar,Soft Drinks,2.27,1,0.0,2.27,Hamburg,2022-06-22
ORD1615,CUS8377,B2C,Cranberry Juice,Juices,3.56,13,0.0,46.28,Hamburg,2022-06-22
ORD1615,CUS8377,B2C,Bacardi,Alcoholic Beverages,13.84,8,0.0,110.72,Hamburg,2022-06-22
ORD1616,CUS214,B2C,Gerolsteiner,Water,1.01,13,0.0,13.13,Hamburg,2021-04-05
ORD1616,CUS214,B2C,Mango Juice,Juices,3.12,14,0.0,43.68,Hamburg,2021-04-05
ORD1617,CUS4486,B2B,Passion Fruit Juice,Juices,3.7,14,0.05,49.21,Hessen,2023-10-30
ORD1617,CUS4486,B2B,Gerolsteiner,Water,0.82,1,0.15,0.7,Hessen,2023-10-30
ORD1617,CUS4486,B2B,Cranberry Juice,Juices,2.48,65,0.05,153.14,Hessen,2023-10-30
ORD1618,CUS8898,B2B,Erdinger Weißbier,Alcoholic Beverages,2.53,62,0.15,133.33,Bayern,2023-12-13
ORD1618,CUS8898,B2B,Bacardi,Alcoholic Beverages,16.3,30,0.05,464.55,Bayern,2023-12-13
ORD1618,CUS8898,B2B,Johnnie Walker,Alcoholic Beverages,33.74,27,0.05,865.43,Bayern,2023-12-13
ORD1618,CUS8898,B2B,Fritz-Kola,Soft Drinks,2.6,65,0.1,152.1,Bayern,2023-12-13
ORD1618,CUS8898,B2B,Coca-Cola,Soft Drinks,0.65,41,0.1,23.99,Bayern,2023-12-13
ORD1619,CUS4631,B2C,Red Bull,Soft Drinks,2.35,8,0.0,18.8,Brandenburg,2023-10-17
ORD1620,CUS1707,B2B,Apollinaris,Water,0.41,19,0.05,7.4,Schleswig-Holstein,2021-11-24
ORD1620,CUS1707,B2B,Sauvignon Blanc,Alcoholic Beverages,6.42,54,0.15,294.68,Schleswig-Holstein,2021-11-24
ORD1620,CUS1707,B2B,Riesling,Alcoholic Beverages,9.04,16,0.1,130.18,Schleswig-Holstein,2021-11-24
ORD1620,CUS1707,B2B,Gerolsteiner,Water,1.2,88,0.15,89.76,Schleswig-Holstein,2021-11-24
ORD1621,CUS8819,B2B,Tomato Juice,Juices,3.05,11,0.05,31.87,Bremen,2022-09-12
ORD1621,CUS8819,B2B,Erdinger Weißbier,Alcoholic Beverages,2.05,100,0.1,184.5,Bremen,2022-09-12
ORD1621,CUS8819,B2B,Club Mate,Soft Drinks,1.83,41,0.1,67.53,Bremen,2022-09-12
ORD1621,CUS8819,B2B,Apollinaris,Water,1.2,92,0.15,93.84,Bremen,2022-09-12
ORD1622,CUS9492,B2C,Rauch Multivitamin,Juices,2.38,9,0.0,21.42,Sachsen,2022-08-31
ORD1622,CUS9492,B2C,Mango Juice,Juices,3.21,13,0.0,41.73,Sachsen,2022-08-31
ORD1623,CUS1214,B2B,Vio Wasser,Water,1.41,73,0.1,92.64,Saarland,2021-06-10
ORD1623,CUS1214,B2B,Fritz-Kola,Soft Drinks,2.54,21,0.05,50.67,Saarland,2021-06-10
ORD1623,CUS1214,B2B,Rauch Multivitamin,Juices,2.46,35,0.1,77.49,Saarland,2021-06-10
ORD1624,CUS9358,B2C,Mezzo Mix,Soft Drinks,0.59,12,0.0,7.08,Mecklenburg-Vorpommern,2021-02-12
ORD1624,CUS9358,B2C,Red Bull,Soft Drinks,2.22,5,0.0,11.1,Mecklenburg-Vorpommern,2021-02-12
ORD1624,CUS9358,B2C,Krombacher,Alcoholic Beverages,1.54,5,0.0,7.7,Mecklenburg-Vorpommern,2021-02-12
ORD1625,CUS746,B2C,Jever,Alcoholic Beverages,1.88,4,0.0,7.52,Rheinland-Pfalz,2021-10-23
ORD1625,CUS746,B2C,Granini Apple,Juices,1.59,15,0.0,23.85,Rheinland-Pfalz,2021-10-23
ORD1625,CUS746,B2C,Havana Club,Alcoholic Beverages,12.58,11,0.0,138.38,Rheinland-Pfalz,2021-10-23
ORD1626,CUS2912,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,9,0.0,17.82,Hessen,2022-05-19
ORD1627,CUS6135,B2C,Veuve Clicquot,Alcoholic Beverages,106.01,2,0.0,212.02,Brandenburg,2021-10-30
ORD1627,CUS6135,B2C,Kölsch,Alcoholic Beverages,0.93,1,0.0,0.93,Brandenburg,2021-10-30
ORD1627,CUS6135,B2C,Coca-Cola,Soft Drinks,1.04,10,0.0,10.4,Brandenburg,2021-10-30
ORD1627,CUS6135,B2C,San Pellegrino,Water,0.86,11,0.0,9.46,Brandenburg,2021-10-30
ORD1627,CUS6135,B2C,Sprite,Soft Drinks,0.53,10,0.0,5.3,Brandenburg,2021-10-30
ORD1628,CUS4023,B2C,Fanta,Soft Drinks,1.16,12,0.0,13.92,Rheinland-Pfalz,2021-07-22
ORD1628,CUS4023,B2C,Coca-Cola,Soft Drinks,1.14,12,0.0,13.68,Rheinland-Pfalz,2021-07-22
ORD1628,CUS4023,B2C,Club Mate,Soft Drinks,2.13,4,0.0,8.52,Rheinland-Pfalz,2021-07-22
ORD1629,CUS2361,B2C,Tomato Juice,Juices,3.43,10,0.0,34.3,Sachsen-Anhalt,2023-12-15
